run_id,rank,class_id,class_name,confidence,x1,y1,x2,y2,width,height,area
"3e9ca1e3-ff7e-4f52-9bba-5bc5c5e25d16",0,4,"phoma",0.965333,58.144531,120.512375,589.658386,557.795532,531.513855,437.283142,232422.046875
"b2b70bd4-f154-4a30-b383-d763d2572271",0,4,"phoma",0.453007,57.328613,136.381714,584.540710,492.562531,527.212097,356.180817,187782.828125
"b2b70bd4-f154-4a30-b383-d763d2572271",1,2,"healthy",0.292550,57.328613,136.381714,584.540710,492.562531,527.212097,356.180817,187782.828125
"db2d5ec4-e836-4ef6-a6c9-b9e88dc9ffdb",0,4,"phoma",0.791953,51.030884,123.561951,603.560181,558.255737,552.529297,434.693787,240181.046875
"3eee09a7-54ce-4773-a372-8b90c012581d",0,1,"brown_eye_spot",0.979921,181.626984,117.765503,485.591217,541.252808,303.964233,423.487305,128724.992188
"44714538-78dc-435c-a776-4336ee23f467",0,4,"phoma",0.893066,420.717255,152.585022,639.000000,452.713257,218.282745,300.128235,65512.816406
"44714538-78dc-435c-a776-4336ee23f467",1,0,"algal_spot",0.874920,216.883881,51.336502,414.805847,475.688538,197.921967,424.352051,83988.593750
"873bd352-581f-468f-99b3-f1b29c5a2dbb",0,3,"miner",0.968269,126.665283,160.549377,548.485840,467.837494,421.820557,307.288116,129620.445313
"d3185f7c-1b57-4bdc-ac1e-671bba4fb8cb",0,4,"phoma",0.966465,137.193802,154.533325,560.153992,511.452148,422.960205,356.918823,150962.453125
"cd285cbd-5479-4071-8cce-c9d64bfe8e8d",0,3,"miner",0.970406,120.603897,94.537796,483.982941,546.737427,363.379028,452.199646,164319.875000
"0729ae1e-89e9-4381-aae1-1b1588a17dda",0,2,"healthy",0.983314,70.879669,103.157059,604.492004,533.348877,533.612305,430.191833,229555.656250
"00e3dcbe-3e5a-45e6-b37d-1f72a1c5b530",0,3,"miner",0.947097,101.270920,235.396027,518.604248,535.144165,417.333313,299.748138,125094.882813
"679f9053-ee31-4b15-bab4-773c67598ec5",0,3,"miner",0.922008,119.935364,174.185181,552.295654,527.353699,432.360291,353.168518,152696.046875
"53d198b1-7986-4a2f-981c-6c9a7aef1c93",0,2,"healthy",0.880228,122.511993,46.943848,507.269531,632.185181,384.757538,585.241333,225176.015625
"40b84b3d-05b3-470c-b15e-31f4e5078170",0,4,"phoma",0.972232,102.087891,138.857834,599.574890,532.661194,497.487000,393.803345,195912.046875
"97868a42-4c45-4d2a-afca-86b1da15b63c",0,1,"brown_eye_spot",0.970547,95.040390,112.568207,488.106201,543.956787,393.065796,431.388580,169564.093750
"cea523eb-6c34-4901-9494-7dee0929b67b",0,0,"algal_spot",0.963224,126.505188,61.343048,478.866364,511.456360,352.361176,450.113312,158602.453125
"d2aab2ac-e17d-4467-886d-3a74742ae5a2",0,0,"algal_spot",0.966171,107.452484,105.566635,365.439087,406.287262,257.986603,300.720642,77581.898438
"ed0e9f8d-0cd6-4c9e-9764-25f0b27e6d84",0,3,"miner",0.969120,169.181732,85.750656,491.063812,597.855713,321.882080,512.105042,164837.437500
"73a84da1-6add-449b-b00d-a1a1a710acae",0,3,"miner",0.956124,117.255981,21.540741,521.538391,573.919739,404.282410,552.379028,223317.125000
"c49a8d1b-b5aa-4745-9e7c-9624cc566d67",0,4,"phoma",0.935598,104.756882,55.903854,588.071838,545.804199,483.314941,489.900330,236776.156250
"beb6397a-cc0c-4358-82c2-6d8f70d013d1",0,3,"miner",0.961589,184.105179,125.710693,581.033142,531.640991,396.927979,405.930298,161125.093750
"ab8f1042-c2b5-4fa0-9fb3-58df49719f63",0,3,"miner",0.969434,83.159363,194.754745,586.275879,564.862549,503.116516,370.107788,186207.343750
"ab8f1042-c2b5-4fa0-9fb3-58df49719f63",1,1,"brown_eye_spot",0.957637,82.608978,63.004364,639.000000,236.806915,556.390991,173.802551,96702.171875
"29189940-6006-4ab2-bf8f-48392b90315a",0,3,"miner",0.981898,144.670685,51.290268,340.343933,522.971069,195.673248,471.680786,92295.312500
