run_id,rank,class_id,class_name,confidence,x1,y1,x2,y2,width,height,area
"5ccf39be-a841-4322-b383-6ea7a60e3763",0,2,"healthy",0.983169,4.333282,76.726364,634.862732,553.404114,630.529419,476.677734,300559.343750
"018b207b-d01d-4af3-b41d-90c403357019",0,0,"algal_spot",0.973476,148.322128,62.441833,515.668457,414.121826,367.346313,351.679993,129188.351563
"88ce916e-ada8-4576-b4a9-649638b38060",0,4,"phoma",0.961020,35.500244,171.043793,604.122009,513.055908,568.621765,342.012115,194475.531250
"48527449-c014-4e32-8d5c-8476fd8cc24e",0,2,"healthy",0.923220,102.914307,157.465515,635.961060,521.191650,533.046753,363.726135,193883.031250
"87038f88-ae4d-4ac7-901b-7c4643438057",0,2,"healthy",0.946267,44.866791,82.818970,578.220703,542.600464,533.353882,459.781494,245226.250000
"c801cd7e-b511-412d-ad2b-666e58676ffa",0,4,"phoma",0.970721,31.430786,104.579575,601.469360,549.415588,570.038574,444.835999,253573.671875
"0ec3ea92-c19c-42b9-9afe-dde1cf871d84",0,3,"miner",0.953521,62.028137,229.223679,638.739624,473.295715,576.711487,244.072037,140759.140625
"f523ea37-9cb4-4c9d-9e83-dca2335d6027",0,5,"powdery_mildew",0.874848,204.841568,169.267212,486.333710,526.382629,281.492126,357.115417,100525.179688
"35acbf16-6e2e-4bdb-9886-608d6f5b30cf",0,4,"phoma",0.971775,124.081284,122.193390,538.885437,518.276489,414.804138,396.083099,164296.906250
"53dde969-2fe6-4d16-9c74-566f002509aa",0,0,"algal_spot",0.980973,79.883759,118.493484,493.093292,474.040344,413.209534,355.546875,146915.359375
"239cde2a-d404-4393-9dcf-c9ccd3749f06",0,1,"brown_eye_spot",0.958418,168.303101,155.418549,480.166443,524.234497,311.863342,368.815948,115020.171875
"f1ef3f48-3f5b-45c5-95f7-6e9208728ee5",0,3,"miner",0.969711,46.168915,192.935272,477.778931,396.607971,431.610016,203.672699,87907.179688
"741cbc76-4270-43e3-8415-d6f230ac7966",0,3,"miner",0.970605,129.304092,198.785950,485.771454,447.078979,356.467346,248.293030,88508.359375
"6f831e9e-e166-4e2c-bf98-284f49a585ab",0,0,"algal_spot",0.976631,206.736771,176.773438,483.099335,547.994873,276.362549,371.221436,102591.703125
"3dcf9e3f-9a5d-48dd-8a86-4f1f908f3216",0,0,"algal_spot",0.746117,103.070053,111.808441,514.557190,477.609985,411.487122,365.801544,150522.625000
"1ad54dfc-a42a-4e0e-ab74-57da4eddded8",0,0,"algal_spot",0.955277,128.424118,188.276428,555.320923,383.803070,426.896790,195.526642,83469.695313
"da39b4f0-b699-4516-a6e9-fad69d04cfc9",0,3,"miner",0.962423,82.436066,149.565704,431.614777,575.001343,349.178711,425.435638,148553.062500
"6eacb20f-0cc0-499e-89bc-c8b9b2fb93e5",0,4,"phoma",0.967367,87.155563,96.685516,587.845154,551.658997,500.689575,454.973480,227800.484375
"2a6b8a2c-cad9-491d-8554-05054a613784",0,1,"brown_eye_spot",0.971236,195.810089,93.213318,476.888184,519.358887,281.078094,426.145569,119780.187500
"5b734427-a8f3-4b8a-be77-62c4d5de4a30",0,3,"miner",0.968140,205.704620,322.245605,558.317627,518.718140,352.613007,196.472534,69278.773438
"86be7390-db58-4d53-ad5a-afa7f0464176",0,3,"miner",0.966273,135.049805,114.842972,550.089722,598.119202,415.039917,483.276245,200578.937500
"2f80d340-c828-49f9-ba83-469c90d3b76e",0,1,"brown_eye_spot",0.972295,88.417480,154.003433,512.473877,439.417755,424.056396,285.414307,121031.765625
"2f80d340-c828-49f9-ba83-469c90d3b76e",1,1,"brown_eye_spot",0.491032,165.331070,0.000000,533.390930,212.957520,368.059875,212.957520,78381.117188
"04c27e34-b2a5-4320-b5e8-cb58edfc3f9c",0,3,"miner",0.966122,0.000000,135.017685,591.622803,417.681305,591.622803,282.663635,167230.250000
